Qty,Source,Identifier,Title,Source URL,Product Image,Price,Discounts and Taxes,Prep And Ship,Adjusted Price,In Stock,Amazon Title,Amazon URL,K URL,Camel Camel Camel URL,Amazon Seller Central URL,Amazon Image,Match Quality,Amazon Category,Brand,Variations,ASIN,Parent ASIN,Amazon UPC/EAN,UPC / EAN,Buy Box,Amazon Sells and In Stock,Amazon Buy Box Price,Average Price (30 days),Average Price (90 days),Amazon Return After Fees,GST/VAT to Remit,Gross Profit,Gross ROI,New Sellers,Competitive FBA Sellers,Potential Monthly Profit,Weight (lbs),Product Size,Sales Rank,Average Rank (30 Days),Average Rank (90 Days),Estimated Monthly Sales,Reviews,Rating,Last Update,Note,Amazon In Stock (30 days),Amazon In Stock (90 Days),Profit Margin,Length,Width,Height,WeightUnits,SizeUnits,Process ID,Process Name,Fulfillment Fee,Closing Fee,Referral Percent
1,target.com,,Melissa &#38; Doug Wooden Car Set,https://www.target.com/p/melissa-38-doug-wooden-car-set/-/A-52722964,https://target.scene7.com/is/image/Target/GUEST_86bfe8c3-5c30-46f1-9609-bb018b5a514e,$15.99,1.12,$0.50,$17.61,Yes,Melissa & Doug Wooden Car Set | Wooden Toy & Trains | Trucks & Vehicles | 3+ | Gift for Boy or Girl,https://amazon.com/dp/B06XDD4F98/,,http://camelcamelcamel.com/product/B06XDD4F98,https://www.amazon.com/dp/B06XDD4F98,https://m.media-amazon.com/images/I/51V5UL224gL.jpg,63,Toys & Games,Melissa & Doug,2,B06XDD4F98,B08RQMX3Y7,772131780,772131780,MF,out of stock,$36.98,$36.97,$36.97,$25.25,0,$7.64,43 %,3,0,0,2.03,Large Standard-Size,1145840,1093225,882349,0,1329,4.7,2022-05-14T12:34:37.000000Z,,100,100,30,1378,866,189,hundredths-pounds,hundredths-inches,8237720,,6.08,0,0.15%
1,target.com,,L.O.L. Surprise! O.M.G. Neon Q.T. Family Pack,https://www.target.com/p/l-o-l-surprise-o-m-g-neon-q-t-family-pack/-/A-82545209,https://target.scene7.com/is/image/Target/GUEST_9722707e-4b74-4251-bf65-1602f47a2522,$59.99,4.2,$0.50,$64.69,Yes,"LOL Surprise OMG Neon Q.T. Family - Limited Edition Fashion Doll, Dolls and Pet with 45+ Surprises",https://amazon.com/dp/B09M2F1QZT/,,http://camelcamelcamel.com/product/B09M2F1QZT,https://www.amazon.com/dp/B09M2F1QZT,https://m.media-amazon.com/images/I/41f5j7jo-iL.jpg,91,Toys & Games,L.o.l. Surprise!,1,B09M2F1QZT,,,35051423195,MF,out of stock,$112.98,$115.42,$117.65,$86.44,0,$21.75,34 %,1,0,65.25,3.61,Large Standard-Size,475252,371280,345016,3,1,5,2022-05-14T16:27:07.000000Z,,0,0,25,1504,1291,744,hundredths-pounds,hundredths-inches,8237720,,8.96,0,0.15%
1,target.com,,Disney Princess Rainbow Reveal Ariel Fashion Doll,https://www.target.com/p/disney-princess-rainbow-reveal-ariel-fashion-doll/-/A-80170516,https://target.scene7.com/is/image/Target/GUEST_23cd21d9-5f61-4014-b431-504d7811996a,$14.99,1.05,$0.50,$16.54,Yes,"Disney Princess Rainbow Reveal Ariel, Color Change Doll, Water Toy Inspired by The Disney’s The Little Mermaid, for Girls 3 and Up",https://amazon.com/dp/B08GQ8DZCZ/,,http://camelcamelcamel.com/product/B08GQ8DZCZ,https://www.amazon.com/dp/B08GQ8DZCZ,https://m.media-amazon.com/images/I/41bve02zdtL.jpg,64,Toys & Games,Disney Princess,1,B08GQ8DZCZ,B09ZK6R7BS,5010993776115,5010993776115,MF,out of stock,$30.51,$20.91,$16.55,$20.42,0,$3.88,23 %,18,0,166.84,0.55,Large Standard-Size,6656,3270,1720,43,2421,4.7,2022-05-14T18:44:38.000000Z,,23,69,19,1283,776,264,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,Disney's Raya and the Last Dragon Namaari Doll,https://www.target.com/p/disney-39-s-raya-and-the-last-dragon-namaari-doll/-/A-81962376,https://target.scene7.com/is/image/Target/GUEST_00f95343-998c-4017-a2a7-4791f1ec156e,$3.59,0.25,$0.50,$4.34,Yes,Disney Raya Classic Doll – Raya and The Last Dragon – 11 ½ Inches,https://amazon.com/dp/B09CTLP1L2/,,http://camelcamelcamel.com/product/B09CTLP1L2,https://www.amazon.com/dp/B09CTLP1L2,https://m.media-amazon.com/images/I/41njDiBaPQL.jpg,100,Toys & Games,Disney,1,B09CTLP1L2,,,5010993727667,FBA,out of stock,$19.99,$18.96,$19.57,$11.51,0,$7.17,165 %,6,2,14.34,0.86,Large Standard-Size,408964,164001,193687,6,6,4.8,2022-05-14T12:35:25.000000Z,,0,0,62,1256,610,228,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,Disney Princess Tangled Stylized Pascal Plush,https://www.target.com/p/disney-princess-tangled-stylized-pascal-plush/-/A-82535051,https://target.scene7.com/is/image/Target/GUEST_e4df68c7-3b22-40ce-b047-8778bf7b187c,$5.99,0.42,$0.50,$6.91,Yes,Funko Pop! Disney Princess: Tangled - Rapunzel & Pascal Vinyl Figure,https://amazon.com/dp/B07H353YQ3/,,http://camelcamelcamel.com/product/B07H353YQ3,https://www.amazon.com/dp/B07H353YQ3,https://m.media-amazon.com/images/I/41TbCdTHRbL.jpg,0,Toys & Games,Pop,1,B07H353YQ3,,,886144123276,MF,out of stock,$19.95,,,$12.16,0,$5.25,76 %,6,0,-5.25,0.62,Large Standard-Size,0,0,0,,76,4,2022-05-14T13:33:44.000000Z,,0,0,43,650,490,380,hundredths-pounds,hundredths-inches,8237720,,4.75,0,0.15%
1,target.com,,Disney Princess Animator Aurora Doll - Disney store,https://www.target.com/p/disney-princess-animator-aurora-doll-disney-store/-/A-76431355,https://target.scene7.com/is/image/Target/GUEST_a48cd0a1-ee54-4e8b-9b16-e7854d04a141,$27.95,1.96,$0.50,$30.41,Yes,Disney Animators' Collection Aurora Doll - Sleeping Beauty - 16 Inch,https://amazon.com/dp/B07MM6CBQM/,,http://camelcamelcamel.com/product/B07MM6CBQM,https://www.amazon.com/dp/B07MM6CBQM,https://m.media-amazon.com/images/I/41sgFDDPCeL.jpg,93,Kitchen & Dining,Disney,1,B07MM6CBQM,,,887734294345,FBA,out of stock,$69.97,$67.59,$71.01,$52.10,0,$21.69,71 %,4,1,10.85,1.94,Large Standard-Size,328359,315923,303507,1,164,4.8,2022-05-14T15:36:25.000000Z,,0,0,42,1626,713,598,hundredths-pounds,hundredths-inches,8237720,,7.07,0,0.15%
1,target.com,,FiGPiN HALO Master Chief #78,https://www.target.com/p/figpin-halo-master-chief-78/-/A-80272841,https://target.scene7.com/is/image/Target/GUEST_77b5e63f-f884-4615-bb81-0d11edaf7a37,$14.99,1.05,$0.50,$16.54,Yes,Halo Master Chief #78 Target Exclusive FigPin,https://amazon.com/dp/B09D2YF91J/,,http://camelcamelcamel.com/product/B09D2YF91J,https://www.amazon.com/dp/B09D2YF91J,https://m.media-amazon.com/images/I/41ibIDJCbUL.jpg,90,Toys & Games,Figpin,1,B09D2YF91J,,810021535944,810021535944,FBA,out of stock,$38.95,$39.05,$39.04,$27.43,0,$10.89,66 %,8,3,2.72,0.22,Large Standard-Size,517160,514578,424740,1,5,5,2022-05-14T18:54:48.000000Z,,0,0,40,587,283,138,hundredths-pounds,hundredths-inches,8237720,,3.72,0,0.20%
1,target.com,,PlanToys TRICERATOPS,https://www.target.com/p/plantoys-triceratops/-/A-82819596,https://target.scene7.com/is/image/Target/GUEST_bdd317d7-263d-4a44-b4b2-07175d33f895,$7.20,0.5,$0.50,$8.20,Yes,PlanToys Chicken Nesting,https://amazon.com/dp/B00I3VWVK0/,,http://camelcamelcamel.com/product/B00I3VWVK0,https://www.amazon.com/dp/B00I3VWVK0,https://m.media-amazon.com/images/I/41ceYUXleqL.jpg,0,Toys & Games,Plantoys,1,B00I3VWVK0,,8854740056955,8854740061324,FBA,out of stock,$25.00,$25.00,$25.00,$15.74,0,$7.54,92 %,2,1,26.39,1.85,Large Standard-Size,297478,319368,328352,7,0,0,2022-05-14T09:16:27.000000Z,,0,0,48,760,750,460,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,WowWee Baby Shark Musical Play Pad,https://www.target.com/p/wowwee-baby-shark-musical-play-pad/-/A-80914694,https://target.scene7.com/is/image/Target/GUEST_bc5336d4-155c-41bf-ad73-2aac2db133da,$19.99,1.4,$0.50,$21.89,No,"WowWee Pinkfong Baby Shark Official - Musical Playpad , Yellow",https://amazon.com/dp/B084TQ9DNW/,,http://camelcamelcamel.com/product/B084TQ9DNW,https://www.amazon.com/dp/B084TQ9DNW,https://m.media-amazon.com/images/I/51kKC8DLniL.jpg,84,Toys & Games,Wowwee,2,B084TQ9DNW,B08N6GPR6G,771171612261,771171612261,FBA,out of stock,$39.99,,,$27.76,0,$5.87,27 %,1,1,70.44,1.46,Large Standard-Size,81043,0,0,24,7077,4.2,2022-05-14T18:58:55.000000Z,,1,1,21,1181,1118,260,hundredths-pounds,hundredths-inches,8237720,,6.08,0,0.15%
1,target.com,,PlanToys DIPLODOCUS,https://www.target.com/p/plantoys-diplodocus/-/A-82819598,https://target.scene7.com/is/image/Target/GUEST_801e4193-2f8b-4866-b796-e7e4a5653e4f,$7.20,0.5,$0.00,$7.70,Yes,PlanToys Croquet,https://amazon.com/dp/B00I3VWP7E/,,http://camelcamelcamel.com/product/B00I3VWP7E,https://www.amazon.com/dp/B00I3VWP7E,https://m.media-amazon.com/images/I/41rmrnshr3L.jpg,0,Toys & Games,Plantoys,1,B00I3VWP7E,,8854740051899,8854740061300,MF,out of stock,$50.00,$50.00,$49.99,$32.20,0,$24.50,318 %,1,0,24.5,2.43,Small Oversize,353102,466830,495980,1,20,3.7,2022-05-14T15:07:25.000000Z,,0,0,76,2236,748,244,hundredths-pounds,hundredths-inches,8237720,,10.19,0,0.15%
1,target.com,,I'M A GIRLY Unicorn Pajamas Outfit for 18 Fashion Doll,https://www.target.com/p/i-39-m-a-girly-unicorn-pajamas-outfit-for-18-34-fashion-doll/-/A-81461647,https://target.scene7.com/is/image/Target/GUEST_fa32e8b0-21f9-4f95-939c-e6b2bc8e1ad5,$19.99,1.4,$0.50,$21.89,Yes,I'm A Girly Unicorn Pyjama,https://amazon.com/dp/B0866PPL5L/,,http://camelcamelcamel.com/product/B0866PPL5L,https://www.amazon.com/dp/B0866PPL5L,https://m.media-amazon.com/images/I/31RYw1Lzd7L.jpg,100,Toys & Games,I'm A Girly,1,B0866PPL5L,,7640173290346,7640173290346,MF,,$36.11,,,$26.69,0,$4.80,22 %,1,0,-4.8,0.33,Large Standard-Size,0,0,0,,0,0,2022-05-14T15:48:52.000000Z,,0,0,18,1220,433,177,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,Chuckle &#38; Roar Castle Pop-Up Kids' Play Tent,https://www.target.com/p/chuckle-38-roar-castle-pop-up-kids-39-play-tent/-/A-81963987,https://target.scene7.com/is/image/Target/GUEST_123137e8-0313-486b-b54c-fc67d9d84904,$19.99,1.4,$0.00,$21.39,Yes,Castle Pop-Up Kids' Play Tent,https://amazon.com/dp/B09LHG8F9K/,,http://camelcamelcamel.com/product/B09LHG8F9K,https://www.amazon.com/dp/B09LHG8F9K,https://m.media-amazon.com/images/I/21x-XwX7zgL.jpg,92,Toys & Games,Generic,1,B09LHG8F9K,,,79346623174,MF,out of stock,$49.99,,,$37.33,0,$15.94,75 %,1,0,-15.94,2.36,Small Oversize,0,0,0,,0,0,2022-05-14T13:25:06.000000Z,,0,0,43,1800,1453,555,hundredths-pounds,hundredths-inches,8237720,,,,
1,target.com,,Kinetic Sand Sandyland Folding Sandbox,https://www.target.com/p/kinetic-sand-sandyland-folding-sandbox/-/A-82115509,https://target.scene7.com/is/image/Target/GUEST_796c85ac-e218-4345-829f-87928214c9c5,$34.99,2.45,$0.50,$37.94,Yes,Kinetic Sand Sandyland with 2lbs of Kinetic Sand,https://amazon.com/dp/B09HHNBWF2/,,http://camelcamelcamel.com/product/B09HHNBWF2,https://www.amazon.com/dp/B09HHNBWF2,https://m.media-amazon.com/images/I/51Otm4rT6tL.jpg,60,Toys & Games,Kinetic Sand,1,B09HHNBWF2,,778988374900,778988374900,FBA,out of stock,$72.18,$59.26,$59.72,$53.26,0,$15.32,40 %,5,2,35.75,4,Large Standard-Size,469629,335761,564738,7,3,3,2022-05-14T17:13:36.000000Z,,0,0,29,1508,1276,465,hundredths-pounds,hundredths-inches,8237720,,7.7,0,0.15%
1,target.com,,Little Tikes Growing Garden Lightweight &#38; Durable Metal Gardening Hand Tools &#38; Bag for Kids',https://www.target.com/p/little-tikes-growing-garden-lightweight-38-durable-metal-gardening-hand-tools-38-bag-for-kids-39/-/A-80124619,https://target.scene7.com/is/image/Target/GUEST_b8967d53-a9e0-4a01-8cc8-a33588856593,$11.99,0.84,$0.50,$13.33,Yes,Little Tikes Go Green! Cozy Truck w/ Trailer & Garden Tools for Kids | Recycled Plastic,https://amazon.com/dp/B085JJ9QV3/,,http://camelcamelcamel.com/product/B085JJ9QV3,https://www.amazon.com/dp/B085JJ9QV3,https://m.media-amazon.com/images/I/41TacNu2YpL.jpg,0,Toys & Games,Little Tikes,1,B085JJ9QV3,,50743655166,50743656460,AMZ,yes,$129.99,$150.00,$175.43,$42.52,0,$29.19,219 %,2,0,992.46,0,,48446,169671,59579,34,1687,4.6,2022-05-14T15:28:44.000000Z,,0,53,69,0,0,0,hundredths-pounds,hundredths-inches,8237720,,63.72,0,0.15%
1,target.com,,Disney ILY 4ever 18 Brunette Tinkerbell Inspired Fashion Doll,https://www.target.com/p/disney-ily-4ever-18-34-brunette-tinkerbell-inspired-fashion-doll/-/A-82019824,https://target.scene7.com/is/image/Target/GUEST_b4604a16-b0fa-491b-a12a-5f506a1027a8,$34.99,2.45,$0.00,$37.44,Yes,Disney Princess Play Kitchen Includes 20 Accessories,https://amazon.com/dp/B07KWXXBV3/,,http://camelcamelcamel.com/product/B07KWXXBV3,https://www.amazon.com/dp/B07KWXXBV3,https://m.media-amazon.com/images/I/41r5tx7EWWL.jpg,100,Toys & Games,Disney Princess,1,B07KWXXBV3,,192995221550,192995221550,MF,,$69.98,,,$48.33,0,$10.89,29 %,1,0,-10.89,2.18,Small Oversize,0,0,0,,0,0,2022-05-14T12:40:46.000000Z,,0,0,23,1811,807,413,hundredths-pounds,hundredths-inches,8237720,,10.98,0,0.15%
1,target.com,,DC Comics Build-A Collector Figure - Exclusive Batman and Beyond 5pk,https://www.target.com/p/dc-comics-build-a-collector-figure-exclusive-batman-and-beyond-5pk/-/A-81959659,https://target.scene7.com/is/image/Target/GUEST_a8ba967d-81de-4624-91f9-d847f96afcbd,$79.99,5.6,$0.00,$85.59,Yes,"McFarlane TM15440 DC Build-A 5 Pack Batman Beyond, Multicolor",https://amazon.com/dp/B09W68R5V5/,,http://camelcamelcamel.com/product/B09W68R5V5,https://www.amazon.com/dp/B09W68R5V5,https://m.media-amazon.com/images/I/41Me6bLGxfL.jpg,100,Toys & Games,Mcfarlane,1,B09W68R5V5,,787926154405,787926154405,MF,,$149.03,,,$109.38,0,$23.79,28 %,11,0,-23.79,7.42,Small Oversize,0,0,0,,0,0,2022-05-14T15:04:30.000000Z,,0,0,22,2025,1370,950,hundredths-pounds,hundredths-inches,8237720,,16.57,0,0.15%
1,target.com,,Speedo Adult Explorer Dive Mask - Ocean/Clear,https://www.target.com/p/speedo-adult-explorer-dive-mask-ocean-clear/-/A-80130944,https://target.scene7.com/is/image/Target/GUEST_ce64faa8-9698-4fa0-baec-e08582411d08,$17.99,1.26,$0.50,$19.75,Yes,ScubaMax Navigator Dual Lens Adult Dive Mask - Silver/Clear,https://amazon.com/dp/B0084HF9DE/,,http://camelcamelcamel.com/product/B0084HF9DE,https://www.amazon.com/dp/B0084HF9DE,https://m.media-amazon.com/images/I/41uOGXWtoAL.jpg,71,Sports & Outdoors,Scubamax,20,B0084HF9DE,B00QLBLNRQ,,,MF,out of stock,$43.95,,,$32.20,0,$12.45,63 %,1,0,87.15,0,,293850,0,0,7,0,0,2022-05-14T16:40:27.000000Z,,0,0,39,0,0,0,hundredths-pounds,hundredths-inches,8237720,,,,
1,target.com,,Huffy Women's Casoria 27.5 Comfort Hybrid Bike - Blue,https://www.target.com/p/huffy-women-39-s-casoria-27-5-34-comfort-hybrid-bike-blue/-/A-81627987,https://target.scene7.com/is/image/Target/GUEST_16bd3c46-eaac-4289-b943-b6a6ec70573a,$289.99,20.3,$0.00,$310.29,No,"Huffy Everett + 27.5” Electric Comfort Bike for Women, Aluminum Frame, Silver, Pedal Assist up to 20 mph",https://amazon.com/dp/B0934KNPY3/,,http://camelcamelcamel.com/product/B0934KNPY3,https://www.amazon.com/dp/B0934KNPY3,https://m.media-amazon.com/images/I/51YPDlWUhAL.jpg,86,Sports & Outdoors,Huffy,2,B0934KNPY3,B09HNFW6LL,,28914267500,AMZ,yes,$971.99,"$1,032.86","$1,088.62",$710.85,0,$400.56,129 %,5,1,600.84,60.5,Small Oversize,350764,410895,545172,3,2,4,2022-05-14T18:36:32.000000Z,,51,78,56,5827,2992,945,hundredths-pounds,hundredths-inches,8237720,,110.76,0,0.15%
1,target.com,,Kulture Karaoke Game,https://www.target.com/p/kulture-karaoke-game/-/A-82869798,https://target.scene7.com/is/image/Target/GUEST_f44b0858-f160-4abb-a6db-0e3d60846dc4,$19.99,1.4,$0.50,$21.89,Yes,FIFINE Studio Condenser USB Microphone Computer PC Microphone Kit with Adjustable Scissor Arm Stand Shock Mount for Instruments Voice Overs Recording Podcasting YouTube Karaoke Gaming Streaming-T669,https://amazon.com/dp/B07Y1C6GDS/,,http://camelcamelcamel.com/product/B07Y1C6GDS,https://www.amazon.com/dp/B07Y1C6GDS,https://m.media-amazon.com/images/I/41aHoUBIwNL.jpg,0,Musical Instruments,Fifine,1,B07Y1C6GDS,,,195893021840,FBA,out of stock,$42.49,$52.48,$49.70,$29.17,0,$7.28,33 %,1,1,131.04,3.25,Large Standard-Size,42,36,27,36,18117,4.6,2022-05-14T15:32:48.000000Z,,0,0,25,1600,950,300,hundredths-pounds,hundredths-inches,8237720,,6.75,0,0.15%
1,target.com,,Speedo Adult Sunny Sight Goggles - White/Celeste,https://www.target.com/p/speedo-adult-sunny-sight-goggles-white-celeste/-/A-83208966,https://target.scene7.com/is/image/Target/GUEST_8874678f-9c4e-4530-9479-393527018425,$19.99,1.4,$0.50,$21.89,Yes,Speedo Adult Aqaupure Goggle - White/blue,https://amazon.com/dp/B00D7ECNEM/,,http://camelcamelcamel.com/product/B00D7ECNEM,https://www.amazon.com/dp/B00D7ECNEM,https://m.media-amazon.com/images/I/412jYkbKzZL.jpg,65,Sports & Outdoors,Speedo,1,B00D7ECNEM,B07CQN212H,,27556580411,MF,out of stock,$53.31,$35.36,$36.05,$41.32,0,$19.43,89 %,1,0,38.86,0.35,Large Standard-Size,516513,348296,335995,2,166,4.4,2022-05-14T16:06:34.000000Z,,100,100,47,705,319,272,hundredths-pounds,hundredths-inches,8237720,,3.96,0,0.15%
1,target.com,,Friday the 13th Corpse Pamela (Lady of the Lake) 8 Clothed Action Figure,https://www.target.com/p/friday-the-13th-corpse-pamela-lady-of-the-lake-8-34-clothed-action-figure/-/A-54433501,https://target.scene7.com/is/image/Target/GUEST_01703378-7819-4db1-a48f-e8c61b2ffd77,$29.99,2.1,$0.50,$32.59,Yes,"NECA Friday The 13th: Corpse Pamela 8 Inch Clothed Action Figure, Multi-Colored, 7""",https://amazon.com/dp/B07RZ4RN11/,,http://camelcamelcamel.com/product/B07RZ4RN11,https://www.amazon.com/dp/B07RZ4RN11,https://m.media-amazon.com/images/I/41CaHxt+E1L.jpg,87,Toys & Games,Neca,1,B07RZ4RN11,,634482397244,634482397244,FBA,out of stock,$49.94,,,$39.21,0,$6.62,20 %,15,1,29.79,0.5,Small Standard-Size,216217,0,0,9,161,4.7,2022-05-14T19:01:50.000000Z,,0,0,17,1000,880,50,hundredths-pounds,hundredths-inches,8237720,,3.22,0,0.15%
1,target.com,,Super7 G.I. Joe ReAction Figures Wave 1a - Destro,https://www.target.com/p/super7-g-i-joe-reaction-figures-wave-1a-destro/-/A-82426239,https://target.scene7.com/is/image/Target/GUEST_79966a94-7cf2-4498-8235-9a7fc09a6c4d,$12.59,0.88,$0.50,$13.97,Yes,Soul On Fire,https://amazon.com/dp/B077ZCTSWG/,,http://camelcamelcamel.com/product/B077ZCTSWG,https://www.amazon.com/dp/B077ZCTSWG,https://m.media-amazon.com/images/I/51GUsFJtZwL.jpg,100,CDs & Vinyl,Not Now,1,B077ZCTSWG,,840049813670,840049813670,MF,out of stock,$29.88,,,$17.41,0,$3.44,25 %,9,0,0,2.38,Large Standard-Size,752191,0,0,0,2,5,2022-05-14T18:45:36.000000Z,,2,34,20,1323,1276,150,hundredths-pounds,hundredths-inches,8237720,,6.08,1.8,0.15%
1,target.com,,Cornucopia Board Game,https://www.target.com/p/cornucopia-board-game/-/A-84004327,https://target.scene7.com/is/image/Target/GUEST_6a1146f1-9ae6-4fa2-bf47-c5068e42110f,$34.95,2.45,$0.50,$37.90,Yes,Rio Grande RIO446 Dominion Cornucopia Fantasy Board Game,https://amazon.com/dp/B0072ATA1G/,,http://camelcamelcamel.com/product/B0072ATA1G,https://www.amazon.com/dp/B0072ATA1G,https://m.media-amazon.com/images/I/51Bpp5y1+oL.jpg,100,,Dominion,1,B0072ATA1G,,655132004466,655132004466,,,$88.99,,,$70.13,0,$32.23,85 %,2,2,-10.74,1.47,Large Standard-Size,0,0,0,,0,0,2022-05-14T12:26:42.000000Z,,0,0,46,1169,799,283,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,Awesome Kingdom - Tower of Hateskull Board Game,https://www.target.com/p/awesome-kingdom-tower-of-hateskull-board-game/-/A-76192498,https://target.scene7.com/is/image/Target/GUEST_db1be9ca-104e-4518-822a-7ab04b90603a,$14.95,1.05,$0.50,$16.50,Yes,Awesome Kingdom Board Game,https://amazon.com/dp/B00XP74U6K/,,http://camelcamelcamel.com/product/B00XP74U6K,https://www.amazon.com/dp/B00XP74U6K,https://m.media-amazon.com/images/I/5157MF7f-gL.jpg,23,Toys & Games,Idw Games,1,B00XP74U6K,,827714008982,827714008982,MF,out of stock,$33.69,$33.42,$33.60,$23.15,0,$6.65,40 %,6,0,6.65,1.85,Large Standard-Size,568145,527585,627030,1,13,4.8,2022-05-14T08:59:10.000000Z,,0,0,29,930,930,240,hundredths-pounds,hundredths-inches,8237720,,5.4,0,0.15%
1,target.com,,NERF Rival Sideswipe XXI-1200 Blaster,https://www.target.com/p/nerf-rival-sideswipe-xxi-1200-blaster/-/A-80171776,https://target.scene7.com/is/image/Target/GUEST_b0683a84-8c1c-45f7-a947-f75e0488d167,$19.89,1.39,$0.50,$21.78,Yes,Box Of Blues,https://amazon.com/dp/B07DXSK92N/,,http://camelcamelcamel.com/product/B07DXSK92N,https://www.amazon.com/dp/B07DXSK92N,https://m.media-amazon.com/images/I/51Wm6tE32bL.jpg,69,CDs & Vinyl,Cleopatra Blues,1,B07DXSK92N,,630509993741,630509993741,AMZ,yes,$55.99,$55.99,$57.44,$40.34,0,$18.56,85 %,14,1,9.28,1.06,Large Standard-Size,178835,139362,149355,1,14,4.5,2022-05-14T16:25:57.000000Z,,57,70,46,693,693,228,hundredths-pounds,hundredths-inches,8237720,,5.4,1.8,0.15%
1,target.com,,Tiger & Bunny Petite Trading Figure Box - Random Single,https://www.target.com/p/tiger-bunny-petite-trading-figure-box-random-single/-/A-75470418,https://target.scene7.com/is/image/Target/GUEST_c663a902-4bcd-40a2-8eba-af43b12d321c,$9.99,0.7,$0.50,$11.19,Yes,Tiger & Bunny Deformeister Petit Figures - Box of 10,https://amazon.com/dp/B0058LTA34/,,http://camelcamelcamel.com/product/B0058LTA34,https://www.amazon.com/dp/B0058LTA34,https://m.media-amazon.com/images/I/51SreI7W7iL.jpg,100,Toys & Games,Blue Fin,1,B0058LTA34,,4543112709561,4543112709561,MF,,$49.99,,,$37.69,0,$26.50,237 %,6,0,0,0.93,Large Standard-Size,956314,0,0,0,24,4.4,2022-05-14T13:44:57.000000Z,,0,0,70,835,520,291,hundredths-pounds,hundredths-inches,8237720,,4.75,0,0.15%
1,target.com,,Tiger & Bunny Petite Trading Figure Box - Random Single,https://www.target.com/p/tiger-bunny-petite-trading-figure-box-random-single/-/A-75470418,https://target.scene7.com/is/image/Target/GUEST_c663a902-4bcd-40a2-8eba-af43b12d321c,$9.99,0.7,$0.50,$11.19,Yes,TIGER u0026 BUNNY de Petit Barnaby Brooks Jr.,https://amazon.com/dp/B0063T3V6W/,,http://camelcamelcamel.com/product/B0063T3V6W,https://www.amazon.com/dp/B0063T3V6W,https://m.media-amazon.com/images/I/317Rs02km6L.jpg,100,,Blue Fin,1,B0063T3V6W,,,4543112709561,,,$56.66,,,$44.44,0,$33.25,297 %,1,0,-33.25,0.08,Large Standard-Size,0,0,0,,0,0,2022-05-11T21:48:09.000000Z,,0,0,75,295,240,161,hundredths-pounds,hundredths-inches,8237720,,3.54,0,0.15%
1,target.com,,Tiger & Bunny Petite Trading Figure Box - Random Single,https://www.target.com/p/tiger-bunny-petite-trading-figure-box-random-single/-/A-75470418,https://target.scene7.com/is/image/Target/GUEST_c663a902-4bcd-40a2-8eba-af43b12d321c,$9.99,0.7,$0.50,$11.19,Yes,TIGER u0026 BUNNY de Petit Blue Rose,https://amazon.com/dp/B0063T4E0Y/,,http://camelcamelcamel.com/product/B0063T4E0Y,https://www.amazon.com/dp/B0063T4E0Y,https://m.media-amazon.com/images/I/31klAzmlaUL.jpg,100,Toys & Games,Blue Fin,1,B0063T4E0Y,,,4543112709561,,,$50.32,,,$39.05,0,$27.86,249 %,1,0,-27.86,0.02,Large Standard-Size,0,0,0,,0,0,2022-05-14T09:12:18.000000Z,,0,0,71,283,260,87,hundredths-pounds,hundredths-inches,8237720,,3.54,0,0.15%
1,target.com,,Tiger & Bunny Petite Trading Figure Box - Random Single,https://www.target.com/p/tiger-bunny-petite-trading-figure-box-random-single/-/A-75470418,https://target.scene7.com/is/image/Target/GUEST_c663a902-4bcd-40a2-8eba-af43b12d321c,$9.99,0.7,$0.50,$11.19,Yes,TIGER u0026 BUNNY de Petit Dragon Kid,https://amazon.com/dp/B00762LTNW/,,http://camelcamelcamel.com/product/B00762LTNW,https://www.amazon.com/dp/B00762LTNW,https://m.media-amazon.com/images/I/61GBKtr0taL.jpg,100,Everything Else,,1,B00762LTNW,,,4543112709561,,,$52.13,,,$40.59,0,$29.40,263 %,1,0,-29.4,0.09,Large Standard-Size,0,0,0,,0,0,2022-05-14T09:12:22.000000Z,,0,0,72,287,236,161,hundredths-pounds,hundredths-inches,8237720,,3.54,0,0.15%
1,target.com,,Tiger & Bunny Petite Trading Figure Box - Random Single,https://www.target.com/p/tiger-bunny-petite-trading-figure-box-random-single/-/A-75470418,https://target.scene7.com/is/image/Target/GUEST_c663a902-4bcd-40a2-8eba-af43b12d321c,$9.99,0.7,$0.50,$11.19,Yes,TIGER & BUNNY de Petit Fire Emblem (japan import),https://amazon.com/dp/B00762N4B2/,,http://camelcamelcamel.com/product/B00762N4B2,https://www.amazon.com/dp/B00762N4B2,https://m.media-amazon.com/images/I/61Dfp1O2-7L.jpg,100,Video Games,,1,B00762N4B2,,,4543112709561,,,$33.94,,,$25.13,0,$13.94,125 %,1,0,-13.94,0.07,Large Standard-Size,0,0,0,,0,0,2022-05-14T09:12:24.000000Z,,0,0,55,287,244,157,hundredths-pounds,hundredths-inches,8237720,,3.54,0,0.15%
